train_loss,val_loss
0.37305847524354857,1.372481963597238
0.1725269981349508,1.3305017612874508
0.15557899791747332,1.3026354303583503
0.14918308208386102,1.2798458989709616
0.14167302226026854,1.2582705053500831
0.13621261420970163,1.2486232998780906
0.13036079502974948,1.2380243921652436
0.1259189764969051,1.2338784914463758
0.1228837260665993,1.2288861302658916
0.1203119281368951,1.224662881810218
0.11743172879020373,1.218588342424482
0.11530891247093678,1.2164958976209164
0.11372035834938288,1.2144478601403534
0.11177035793662071,1.2091497229412198
0.10936004544297855,1.2061307774856687
0.107706968827794,1.2068686257116497
0.10627254626403253,1.2046888819895685
0.10439842380583286,1.1997062084265053
0.1021151904327174,1.195436860434711
0.09956757351756096,1.1906099431216717
0.09790941746905446,1.190943107008934
0.09715466698010762,1.1902803722769022
0.09617672224218647,1.188860631082207
0.0954135184486707,1.188271077349782
0.09477851679548621,1.1896127946674824
0.09407567357023557,1.1893144818022847
0.09301096387207508,1.1878152922727168
0.09153623847911756,1.1877218945883214
0.09053080171967547,1.1849136636592448
0.09004560873533289,1.1863589845597744
0.08980707529311378,1.187373255379498
0.08937457234909137,1.1876783492043614
0.08830568380653858,1.1876525394618511
0.08726212553059061,1.1877600094303489
0.08592397874842088,1.1857697311788797
0.08553973585367203,1.1874085734598339
0.08346024621278048,1.1877468519378453
0.0829378633449475,1.1866390006616712
0.08500055642798543,1.1838503573089838
0.08260788380478819,1.1875548930838704
0.08340660730997722,1.18440431333147
0.08145593665540218,1.182748650200665
0.08111044003938635,1.1864579229149967
0.08156811849524577,1.1857310852501541
0.08004654695590337,1.1843854987528175
0.07993378412599365,1.185062321368605
0.07934043571973841,1.1835972000844777
0.07942284395297368,1.1852501085959375
0.07855470292270184,1.1865584179759026
0.07831995856637756,1.1883955714292824
0.07912958972156048,1.1881784978322685
0.07762899482622743,1.188646002439782
0.07889130261416237,1.1885143334511667
0.07841086822251479,1.1876210526097566
0.07713723974302411,1.189187202602625
0.07636732375249267,1.1882238816469908
0.07662813023974498,1.1880172037053853
0.07573892812555034,1.186902026180178
0.07593028371532758,1.1875894151162356
0.07428308762609959,1.1876159678213298
0.07452781141425173,1.1865553581155837
0.07507799441615741,1.184255818836391
