train_loss,val_loss
0.3075010278262198,1.235910284332931
0.15124927127423385,1.1908089062198997
0.12875303416512907,1.1929277572780848
0.11865966759311657,1.1869709079619497
0.11179989599622786,1.1419063739012927
0.1071073532414933,1.130378287169151
0.10215697041712701,1.120067749870941
0.09819486434571445,1.1198896190617234
0.09522564662620425,1.1292581809684634
0.09337018437994023,1.1315546263940632
0.09059424457761149,1.1260774261318147
0.08888320849897961,1.1195169987622648
0.0881835538505887,1.1296299895038828
0.0858475233738621,1.1174011196708307
0.08345371601171792,1.112026617396623
0.08260628511197865,1.113751106429845
0.08081723330542445,1.0889677425147966
0.07997315699079384,1.0860602477332577
0.07963578476725768,1.0699268970638514
0.07898053608369082,1.0337824178859591
0.07721711105356614,1.0222605344606563
0.07661267839527379,0.9731306759640574
0.07625660866809388,0.9548230830114335
0.07588508278907587,0.8848250055452809
0.07515626959502697,0.8501531970687211
0.07479594469380875,0.7372029182733968
0.07542327488772571,0.6586970526259392
0.07384174709053089,0.6180258254753426
0.07298961002379656,0.5356563742971048
0.07282360445242375,0.4990078608971089
0.07187909209945549,0.450444430927746
0.0717999084542195,0.6410093202721328
0.07068622931061934,0.47292044141795486
0.0704109031551828,0.4611546613741666
0.07031299689939867,0.4563052225857973
0.06860811732864629,0.43997990363277495
0.06872963214603563,0.7847489424748346
0.0691269231804957,0.43952953664120287
0.06863047318377842,0.4262236956274137
0.0680593978613615,0.4394371893722564
0.0681227312500899,0.48296560905873775
0.06747049865468095,0.4739117376739159
0.06735306159437944,0.3913032504497096
0.06683136309341837,0.589289917727001
0.06593054288532585,0.46731727849692106
0.06599584803916514,0.582252488238737
0.06474834245940049,0.5608948179287836
0.06452257558703423,0.4833279044833034
0.06451387881922226,0.45571324217598885
0.06443794145404051,0.46488598734140396
0.06455763541938116,0.6547705245902762
0.06509421544615179,0.4522172437282279
0.06423829845152795,0.4771859075408429
0.06397872662637383,0.4277478086296469
0.06224950154622396,0.4983376548625529
0.06191115593537688,0.4424855480901897
0.062186314181114234,0.47677511314395815
0.061684868608911834,0.4519734567729756
0.06164114146182934,0.4017372459638864
0.06125307265513887,0.4241449369583279
0.061649130346874394,0.474318367196247
0.06106674418939898,0.434362264117226
0.060530159544820585,0.48638936248607934
