epoch,g_loss,d_loss,e_loss
1,1.3391014285709546,1.6764161172120466,0.012120778024520563
2,1.3901849829632302,1.6671358709749968,0.010679091407876947
3,1.407964887826339,1.6575940380925718,0.008913288743275663
4,1.3733407621798308,1.6828010704206384,0.0071616282524622
5,1.3666840117910635,1.6879574889722078,0.00539557081039833
6,1.3818500197452048,1.6546804386636484,0.004398399326221451
7,1.870975110841834,1.6711914176526277,0.005475854480882053
8,1.4766774073891018,1.7378161212672358,0.007576852793926778
9,1.3401964540066926,1.7237277186435203,0.006068252654665191
10,1.3599826304808906,1.6815047471419624,0.004445478482090909
11,1.3746436471524446,1.6757168614346047,0.006365165438341058
12,1.3741358829581218,1.6749162259309187,0.003983215904673157
13,1.386645125306171,1.6607235410939092,0.003356010653078556
14,1.4050404766331548,1.6464862823486328,0.003492991419752007
15,1.4151795584222544,1.6449924292771712,0.004646643196516063
16,1.432502902072409,1.6486412131268045,0.008277857939348272
17,1.4651789820712546,1.6509104656136555,0.010126409930703432
18,1.6593113774838655,1.6099103741023852,0.007583706902906946
19,1.6003243456716123,1.6465329761090486,0.007587769919115564
20,1.3612513904986174,1.701310017834539,0.011954515119609625
21,1.3745378981465879,1.6819432870201443,0.005800721357050149
22,1.378280748491702,1.6788460845532625,0.004320042916452107
23,1.3813713840816333,1.6749332832253498,0.004056740450956251
24,1.3813348334768545,1.6752534534620203,0.004136201459914446
25,1.376170795896779,1.670948230701944,0.004667876996909795
26,1.3920167788215305,1.6599853349768596,0.0038065902848282585
27,1.585119112678196,1.6209548089815222,0.004269999198858504
28,1.5877495589463606,1.661877196768056,0.006676142832831196
29,1.3792513712592747,1.6947753429412842,0.007703286737365567
30,1.3838554413422295,1.6773796237033347,0.006661674878357545
31,1.5710375568141108,1.6536819261053335,0.007089634385445844
32,1.372681990913723,1.682736241299173,0.00577734038233757
33,1.3764588936515476,1.6712628292000813,0.007849947448171999
34,1.383116390394128,1.6825103241464365,0.007699560090575529
35,1.3874280193577642,1.6761229297389155,0.005282550220094297
36,1.3900304255278215,1.6681052342705105,0.005851883623425079
37,1.391712364943131,1.6654596587885981,0.0060452873332668905
38,1.4039599739986917,1.6625407156736955,0.00533360886670973
39,1.47589605787526,1.642915761989096,0.007332143758464119
40,1.7047879540401956,1.6005295048589292,0.008908796893513721
41,1.4997890928517217,1.6655979985776155,0.009781421081203482
42,1.5902238617772642,1.6228545748669168,0.010363935290471367
43,1.4144196095673933,1.7604689442593118,0.021988372035000637
44,1.451095524041549,1.6046490410099858,0.009572207198842712
45,1.4060309296068938,1.7012904053149016,0.014461517010046087
46,1.3526210318440977,1.7097774070242178,0.011347780348328144
47,1.3585981078769849,1.6392306400382,0.00630926713347435
48,1.4143537904905237,1.628226487532906,0.007602907231320505
49,1.410759298697762,1.6619679565015046,0.008822185999673346
50,1.3803038700767185,1.6744178896364958,0.008168841975376658
51,1.4220220887142678,1.6519131349480671,0.005256090657380612
52,1.4494581015213677,1.6282117574111274,0.004790115372642227
53,1.4976749782976897,1.6285009746966155,0.0050559192490966425
54,1.6318189734997957,1.597011545430059,0.005675159293510344
55,1.8130075776058694,1.545866593070652,0.016192985779565315
56,1.5714353063832158,1.6594850706017537,0.01085064829448643
57,1.3665556337522424,1.6750548663346663,0.0064004232256632786
58,1.3900680801142817,1.6584564913874087,0.005440365563592185
59,1.8179681871248328,1.5714255260384602,0.00557458931175263
60,1.7953561077947202,1.5846607996069866,0.006397598261094611
61,1.3609153550604116,1.6839272820431253,0.0064531761505033656
62,1.4694133789642998,1.6778904303260471,0.006593102872695612
63,1.5209418379742166,1.6785231103067813,0.007091621706343215
64,1.536054025525632,1.6835054988446443,0.006822257606393617
65,1.6439682504405146,1.6341647946316262,0.007028534461784622
66,1.362060723097428,1.6757167474083279,0.010408637194853762
67,1.5940130378889001,1.608951827754145,0.0066879870086584406
68,1.771054153857024,1.5544887055521426,0.006120045790853707
69,1.8112326238466345,1.5712774266367373,0.005293508870122226
70,1.3487383852834287,1.6986178367034248,0.006009423558640739
71,1.3747634887695312,1.6769060673921004,0.0049428160545294695
72,1.3812433584876682,1.6801176174827244,0.00678597834042233
73,1.4909881871679556,1.6605317903601604,0.005737529075502053
74,1.7323509351066921,1.5847567216209744,0.004909262850718654
75,1.6614852936371514,1.6074478989062102,0.005651919981059821
76,1.3798613807429438,1.687467678733494,0.006099598036836023
77,1.393256804217463,1.6682248685670935,0.005276066838237254
78,1.6929758217023767,1.6044740625049756,0.00551602325361708
79,1.7080297781073528,1.594246771024621,0.008400151688281609
80,1.3732084191363791,1.6856054845063582,0.009370323068097881
81,1.388871685318325,1.6842386100603186,0.008757756537069445
82,1.3864505653795989,1.669437631316807,0.007188741482146408
83,1.3931669826092927,1.6549012194509092,0.007641892596755339
84,1.4149641316869985,1.6558819179949553,0.007035807139523651
85,1.583146763884503,1.664856210998867,0.007047847561214281
86,1.5921022321866907,1.69545388740042,0.005439137230100839
87,1.3849128070084944,1.6811913562857586,0.004575378524706415
88,1.893031788908917,1.570222512535427,0.0044979066183061705
89,1.5065283982650093,1.8400350860927417,0.0047193665320620585
90,1.3628179716027302,1.669512795365375,0.007296240341890118
91,1.3483221790064936,1.6835955381393433,0.00724645153335903
92,1.3702471878217615,1.6777999556582908,0.0066318148747086525
93,1.3878056899360989,1.657357096672058,0.0059486591945523805
