epoch,g_loss,d_loss,e_loss
1,1.1270680997682654,1.724622959675996,0.008527255880281977
2,1.253180488296177,1.688510423121245,0.005941177981541208
3,1.321950129840685,1.6706472220628157,0.004464897033556
4,1.340308614399122,1.693374400553496,0.003805843424861846
5,1.339789349099864,1.699094710142716,0.0029389856423696747
6,1.3414340589357459,1.6926608344782954,0.002770177372123884
7,1.351675220157789,1.689372674278591,0.002921695416064366
8,1.3320926946142446,1.6880550540011863,0.006616515380775799
9,1.3178744264270947,1.6867046097050542,0.004526587587821743
10,1.3446647550748743,1.6816937508790388,0.003960287076947482
11,1.3420153908107593,1.6945911075757898,0.004036082703944134
12,1.3601416815882144,1.689925183420596,0.004577162088421376
13,1.3615962266921997,1.6881022038667097,0.0031622743294776783
14,1.359462706939034,1.6885672911353733,0.0027221513952574005
15,1.3729216482328332,1.6865423451299253,0.002441544004756471
16,1.3635085147360098,1.6875707844029302,0.002610740059500803
17,1.3551651032074639,1.6880043330399885,0.005593125738770417
18,1.3652779330377993,1.6811715157135674,0.018906483791120674
19,1.354290526846181,1.6771587081577466,0.009905774024841578
20,1.3648733678071394,1.6813151680904885,0.006351284055120271
21,1.3754070789917656,1.688094491543977,0.005166598393217377
22,1.369685235230819,1.6849276760350103,0.004669323968498603
23,1.363923192024231,1.6902513815009075,0.0040953883739269295
24,1.3678020860837854,1.6851787256157917,0.004201487638056278
25,1.369864971741386,1.686075386793717,0.00396665682732735
26,1.3705979948458464,1.6840143462885981,0.005664005065741746
27,1.3689631171848462,1.6836372302926106,0.004959789307221123
28,1.367548387983571,1.6819254056267117,0.005845123517286518
29,1.3720915939496912,1.682631103888802,0.004402870069379392
30,1.3724603082822717,1.6862008623454883,0.0036985952123675656
31,1.3671095371246338,1.6871942748194155,0.003491053054028231
32,1.3674251514932383,1.6852463950281558,0.0031904541968327503
33,1.368546335593514,1.6850004299827244,0.0029421227316007667
34,1.3703092906786047,1.6839485479437786,0.003200789518735331
35,1.3686272942501565,1.6836902887924858,0.0029926648181255746
36,1.3692693036535513,1.6832618868869285,0.0029481773406429134
37,1.3717924149140068,1.6836465752643088,0.0029402612910970397
38,1.3707635091698689,1.6832235325937686,0.0031617167810706987
39,1.370802024136419,1.684028666952382,0.0031746710934068847
40,1.3725077846775884,1.682154883509097,0.0030087580620918584
41,1.3709432353144106,1.6831072413403054,0.0031613637895687766
42,1.3718323344769685,1.6851116263348123,0.0035110980515246806
43,1.3732384287792703,1.6849837147671243,0.0035506265906050153
44,1.3710528404816338,1.6839360879815144,0.002474849345162511
45,1.3718018531799316,1.6832317476687224,0.0024728454325510106
46,1.3753327960553376,1.6830611021622368,0.007451607693877557
47,1.373305144517318,1.6817573775415835,0.004652719590407999
48,1.369798235271288,1.6824992014014202,0.003717139636611809
49,1.3707680909529976,1.6837389520976855,0.0032358509690865226
50,1.3729810766551807,1.6842135346454123,0.0026154015112020397
51,1.3722964732543281,1.683829665184021,0.0024054108855678983
52,1.3715921588565991,1.6834897113882976,0.0023982028031478758
53,1.3712389676467232,1.6830259665198948,0.002296855855409218
54,1.3718565650608228,1.6834562965061353,0.0021662499310205812
55,1.3715802482936694,1.6836281081904536,0.002480325876208751
56,1.3742083570231562,1.6834804441617883,0.002369759401873402
57,1.3752339767373127,1.6832305192947388,0.003417889790042587
58,1.3731609116429868,1.682955036992612,0.0036767281834845958
59,1.3715126307114311,1.6833481633144876,0.004033372484390502
60,1.3713724716849949,1.6827661576478377,0.0037045601714888344
61,1.375410515329112,1.6821482285209324,0.007221861114806455
62,1.372212529182434,1.684453793193983,0.005137725206820861
63,1.375501917756122,1.6851534739784573,0.003939559743942126
64,1.3743849578111067,1.6845095727754675,0.0032440632804418387
65,1.3732883049094158,1.6837218481561411,0.002734299070890183
66,1.3731506129969722,1.6832560819128286,0.002578402100049931
67,1.3731333587480627,1.6833132816397625,0.002596291025047717
68,1.3727136280225671,1.6831101282783176,0.002996589826500934
69,1.3750676123992256,1.683406062748121,0.004717567793862975
70,1.3724765362946882,1.6837262226187664,0.004349128737964708
71,1.3773429704749065,1.6849327657533728,0.03206947700970847
72,1.37564494298852,1.6850660624711409,0.012532216415781042
73,1.3741055778835132,1.6834059072577434,0.007666605646195619
74,1.3721134921778804,1.6822786590327388,0.006052630690290876
75,1.375193512958029,1.6830003779867422,0.004935260295220043
76,1.374398262604423,1.6830783304960832,0.00435740543205453
77,1.3745917496473894,1.682010681732841,0.003918942995369434
78,1.3738976509674736,1.6837085070817366,0.004056165490866355
79,1.3749850262766299,1.6837325769922007,0.004426984642834767
80,1.3735161553258481,1.6833466291427612,0.003870512480321138
81,1.3744667716648267,1.6832528114318848,0.004402747681445401
82,1.375088323717532,1.6829688549041748,0.004124940433741912
83,1.3731333121009495,1.6833383518716563,0.0036246438368992963
84,1.3760863387066384,1.6831585998120515,0.0035468662339870048
85,1.3748864972073098,1.682923902635989,0.003746404849073809
86,1.3739161957865176,1.6827859567559285,0.0038933648991034083
87,1.3742575075315393,1.6826592994772869,0.003532194127531155
88,1.3746081435162087,1.6824688859607861,0.0035502649236308493
89,1.3740414899328481,1.682756315106931,0.003385612892958781
90,1.3748321740523628,1.6828903737275496,0.0035255187515007415
91,1.3750553182933642,1.6827932337056035,0.0034594670565717893
92,1.3741772382155708,1.6826974257178928,0.003398087361584539
93,1.3753530098044353,1.6829448420068491,0.0038242347882655654
94,1.3746394903763481,1.6830777966457864,0.003326482038297083
95,1.3755969586579695,1.6830703642057336,0.003261047547035243
96,1.3739540369614311,1.6831945543703826,0.0039928154918648625
97,1.3749442929806917,1.6832962917244954,0.003763771393214879
98,1.3724028545877207,1.683501264323359,0.00424246687401572
99,1.3742468460746433,1.6829338747522105,0.003438685352549605
100,1.376290756723155,1.6828651324562405,0.0030474148225039244
101,1.3743964433670044,1.683039084724758,0.003453445873911614
102,1.3731366706931072,1.6828670501708984,0.0035448741349999023
103,1.374517772508704,1.6827615292175957,0.0034944553474855165
104,1.3751907348632812,1.682428883469623,0.003439778765744489
105,1.375200779541679,1.682773496793664,0.003443588239505239
106,1.3756677326948747,1.6825499741927437,0.0032768374025497747
107,1.3742501165555872,1.6828261406525322,0.0027764896032116985
108,1.3742022773493892,1.6828620744788128,0.002783713639592347
109,1.3746266676032024,1.6829505277716594,0.003480741005066944
110,1.3727414141530576,1.6828515788783198,0.0031832731835058203
111,1.3740894638973733,1.6825978185819543,0.0030544366100398097
112,1.3745609262715215,1.6827498259751692,0.003284923529819302
113,1.3746942800024282,1.682901206223861,0.002747021868582005
114,1.3763649826464446,1.6832213660945063,0.0029489424727533174
115,1.3763629975526228,1.6831629120785256,0.0065178941206439685
116,1.3781585537868997,1.68303266297216,0.00610087937472955
117,1.3763290384541387,1.6826921234960142,0.004349835682660341
118,1.3724780238193015,1.6831145597540813,0.0036863807852015548
119,1.3735683897267217,1.6827848527742468,0.002751421274455345
120,1.373334122740704,1.6828124834143596,0.0027257505622085023
121,1.3757759643637615,1.6827057029889978,0.002700219356009494
122,1.3761327214862988,1.6827969654746677,0.002957970673299354
123,1.3733038902282715,1.683059018591176,0.0027804404861577177
124,1.3752244710922241,1.6828203356784324,0.00259150808636585
125,1.3753724150035693,1.6829929196316262,0.0032103129298142767
126,1.3737931821657263,1.6833817855171536,0.004385839439118686
127,1.3771635293960571,1.682902709297512,0.002936336100506394
128,1.373057712679324,1.6825240332147349,0.00260839248885927
129,1.3765085520951643,1.682230690251226,0.0026164572159557238
130,1.374387782552968,1.6832414917323901,0.0027967084442143855
131,1.3741795394731604,1.683041997577833,0.0029389358773503614
