train_loss,val_loss
0.5081593447054426,2.431114599108696
0.22819644585251808,2.289959831163287
0.17201777159546813,2.2581778559833765
0.14719961397349834,2.207425110042095
0.13107428699731827,2.2003227854147553
0.12318611921121676,2.204289779998362
0.11510495127489169,2.211826854851097
0.11153015183905761,2.1032206090167165
0.11102016316726804,1.9928817069157958
0.10523420129902661,1.8019433193840086
0.10266402782872319,1.6587049411609769
0.09835220415455599,1.5682465988211334
0.09675918472930789,1.4706706833094358
0.09131064855804046,1.045169291086495
0.07995463892196615,0.8789835241623223
0.0829472861563166,0.7737525841221213
0.08423286482381324,0.8296851050108671
0.07927788879411916,0.8685501776635647
0.07477512800445159,0.9225304159335792
0.08148713239158194,0.8707530410028994
0.07352245467094083,0.6231098128482699
0.07551072118803859,0.7030815612524748
0.0687024057066689,0.7902698088437319
0.06846214993856847,0.9064972405321896
0.06837343471124768,0.797209114767611
0.07008416919658582,0.6587881003506482
0.06932933550948898,0.6591283241286874
0.08060794005480905,0.5912223723717034
0.07965147029608488,0.6620083604939282
0.07345832674764097,0.6379619669169188
0.06492248930347462,0.7655094084329903
0.06279104171941678,1.0709716817364097
0.06249736831523478,1.0108660953119397
0.06439187789025407,0.6647353847511113
0.06554375938139856,1.009556313045323
0.06061383057385683,0.8761321129277349
0.06124612642452121,1.0836104331538081
0.05961498819912473,0.6869213627651334
0.0657218312068532,0.6914087752811611
0.06109398044645786,0.7528589782305062
0.05837934208102524,0.6596961081959307
0.05636059966248771,0.6373319556005299
0.055949984195952616,0.7313448111526668
0.055687758373096585,0.6588238342665136
0.05548902445783218,0.6395298540592194
0.05545783213650187,0.6515864594839513
0.054495162796229124,0.7028863169252872
0.0566128920763731,0.6084915180690587
