epoch,g_loss,d_loss,e_loss
1,1.383500643265553,1.6539553281588433,0.006594662303821399
2,1.4783127430157783,1.6387530412429419,0.004918246219555537
3,1.8598938691310394,1.614274379534599,0.010681305146322418
4,1.5919069647789001,1.7167212657439404,0.00854339990287255
5,1.323206840417324,1.7036779874410384,0.007760273973242595
6,1.357897400856018,1.6765039914693587,0.005351320350876985
7,1.3570508437278943,1.6688104287171974,0.0029048618490401753
8,1.3728879812436225,1.6748045102143898,0.0023611975559152854
9,1.3700849673686883,1.6823579531449537,0.0024674772464025477
10,1.3751302285072131,1.6722817634924865,0.0033633340902339956
11,1.3751734709128356,1.6861122296406672,0.005528618605473103
12,1.3816648354897132,1.673604971323258,0.006589965536617315
13,1.3857403290577424,1.6903663843106,0.007202713010020745
14,1.3930852535443428,1.6597380393590682,0.0048631767455775
15,1.615920412234771,1.6137501643254206,0.005003909198328471
16,1.767461018684583,1.5819338071040618,0.007922777285178503
17,1.3597785830497742,1.715477099785438,0.005706880337152726
18,1.3790353383773413,1.6704748288179054,0.003391888691112399
19,1.3862399199070075,1.65319802516546,0.004214544004450242
20,1.3938688803941777,1.6566451146052434,0.00455879174077358
21,1.3942070099023671,1.6626039773989947,0.00412958930246532
22,1.3874338467915852,1.670260325456277,0.003871246581324018
23,1.5256281143579729,1.6413608330946703,0.005671448563822569
24,2.0306176864183865,1.561058515157455,0.011045226683983436
25,2.009903299502837,1.596905454611167,0.01056315592275216
26,1.7526331222974336,1.774922896654178,0.007062642393299403
27,1.3683418799669316,1.6836607517340245,0.008614135321038656
28,1.42721181955093,1.6492453416188557,0.009970341629993457
29,2.021276804117056,1.5578241990162776,0.006388578623628769
30,1.7671671311060588,1.7155791459939418,0.004581515522052844
31,1.3658772279054692,1.6696020425894322,0.005961172975217685
32,1.7648230943924341,1.5948852453476343,0.005402835766569926
33,1.8578158494753716,1.6505969273738372,0.006662567707304007
34,1.3419585411365216,1.6843998187627547,0.009332060598983215
35,1.3916090023823273,1.6578488135949159,0.0067945873985687895
36,1.9080303479463627,1.5657007144047663,0.007178456797145116
37,1.9128936804257906,1.6449067837152727,0.008059418915460506
38,1.41101750655052,1.7373414223010724,0.007845026405098347
39,1.38946205836076,1.6632269498629448,0.013909150249300858
40,1.4409354436091888,1.6167550790004241,0.011217940324105514
41,1.7648435005774865,1.7880355822734344,0.01238419046291174
42,1.3886067286515846,1.6709445103620872,0.012741478697325174
43,1.4657022555669148,1.6341601763016138,0.005192882369439571
44,1.3822764035982964,1.6886893938749263,0.004515522571567159
45,1.543026401446416,1.615916560857724,0.005312743584792583
46,1.7025485130456777,1.6452273711180077,0.005774446595937778
47,1.370063806191469,1.692169556250939,0.009638607275123015
48,1.387673408557207,1.6704142704988136,0.0058532000208894415
49,1.4205439732624934,1.643541993238987,0.004411098869660726
50,1.4203154429411278,1.6427385012308757,0.004788491361511824
51,1.3909337795697725,1.6780147307958357,0.0038523853290826082
52,1.3779049989504693,1.6788569138600276,0.005221880291803525
53,1.7291159079625056,1.5979688320404444,0.009767812187186418
54,1.3774412259077415,1.7021376414176745,0.005189250856160353
55,1.3808723443593733,1.6789468710239117,0.004612212917074943
56,1.3950621500993385,1.6703538588988476,0.004486563663261059
57,1.74413123803261,1.5848591572199113,0.005090212162870627
58,1.7747348913779626,1.6841468413670857,0.006070206789538646
59,1.4373664244627342,1.6898951347057636,0.013390540157277614
60,1.3629226012107654,1.6884628870548346,0.019177362251167115
61,1.392436614403358,1.657709742203737,0.009529146962823013
62,1.3671573247665014,1.6809879144032795,0.010324015902976194
63,1.372524774991549,1.681056105173551,0.007013981875318747
64,1.3848977914223304,1.6709679945921287,0.0045505422406280655
65,1.3825515814316578,1.6722506162447808,0.004445588992287715
66,1.3824554865176861,1.6716449963740814,0.0041101062073348425
67,1.3805223886783307,1.6729907592137654,0.005172710125453961
68,1.4195051865699964,1.6706233360828497,0.018510987600072835
69,1.4448171120423536,1.650538178590628,0.009822932621225333
70,1.4036814707976122,1.6545714965233436,0.008787278802349018
71,1.4433199411783464,1.6419265606464484,0.006364368344060121
72,1.387455356426728,1.6771138875912397,0.006307813195654979
73,1.3885614994244697,1.6809057639195368,0.008488734336331105
74,1.543580908041734,1.5961438631400084,0.008322946631755585
75,1.782618250602331,1.5523577592311761,0.005455584122011295
76,1.3763455947240193,1.676614217269115,0.016957124933982506
77,1.5954943192310822,1.5897503204834766,0.011079943297096552
78,1.668314230747712,1.581418141340598,0.012320387487610182
79,1.51670007675122,1.6905125990892067,0.008215541055855842
80,1.4663553940944183,1.6143565758680687,0.005563036168519503
81,1.4403906877224262,1.6319601505230634,0.005020598272004953
82,1.4062368044486413,1.684559152676509,0.008378414472994896
83,1.3827821291410005,1.68863046169281,0.0073064190263931565
84,1.4177410449737158,1.6607524615067701,0.005743663232678022
85,1.406014512746762,1.6733856995900471,0.004941898469741528
86,1.3794239728878706,1.6826383486772194,0.004853542261303236
87,1.3980503632472112,1.663637359937032,0.005305018323736313
88,1.384797426370474,1.6781070507489717,0.006978960051081884
89,1.4153456963025606,1.6682984767816005,0.006302094266105156
90,1.4436698632362561,1.6682350177031298,0.005377253266767814
91,1.3750091668887017,1.687276234993568,0.005064287796043432
92,1.3764097048686101,1.6812301813027797,0.004604212402437742
93,1.3839651009975336,1.6753220160802205,0.004684354656208784
94,1.3928933877211351,1.6712732804127228,0.005483696273026558
95,1.4024789180511084,1.656104353758005,0.008168939035385847
96,1.3965054505910628,1.6758642166088789,0.007336490536825015
97,1.3712810919835017,1.6928749970900707,0.005960279454787572
98,1.3816254628010285,1.6831097908509083,0.004817681196026313
99,1.3840528971109636,1.674823705966656,0.004343426153541376
100,1.3803985393964326,1.6761096287996342,0.004102299640623805
101,1.3651101497503428,1.686983924645644,0.0065545494286104655
102,1.3878046579850025,1.6688380669324825,0.008381575214652678
103,1.409973266797188,1.6639945262517684,0.006403767933639197
104,1.3847338327994714,1.680094376588479,0.007166618779779245
105,1.3897433005846465,1.6710836765093682,0.00493902875444828
106,1.3820518469199157,1.6772293127500093,0.004242140943041215
107,1.4034062287746332,1.6590124001869788,0.00391267040051902
108,1.4866441518832476,1.6222952420894916,0.005159143406229141
109,1.7569556878163264,1.55225569773943,0.007260683004577191
110,2.1655027927496495,1.439508474790133,0.008402898716620909
111,1.7963474148359053,1.5350269446006188,0.006020242646814157
112,2.0399324832818446,1.4429671519841902,0.003876146579829928
113,2.3513289048121524,1.2890739211669335,0.004564448456781415
114,2.564371121235383,1.1385080371147547,0.0035222838035760783
115,2.305625774921515,1.425096258138999,0.0032814728836409557
116,2.070990874217107,1.341989965010912,0.003160166584003048
117,2.6309608007088685,1.7309937324279394,0.0029015298574589766
118,2.5604465985909486,2.5799069664417167,0.003140407889030683
119,2.90897928751432,3.222902843585381,0.0035430937826346895
120,2.353854402517661,2.1355898685944386,0.0038761925370169757
121,1.4314967393875122,1.6609486249776988,0.0051350890754316095
122,1.4397238615231636,1.6834624027594542,0.004858727459437572
123,1.4280352409069355,1.6601260411433685,0.0044374908977307575
124,1.401102860768636,1.6730493215414195,0.003719812993390056
125,1.3927156864068446,1.6827136614383795,0.004064529776000059
126,1.3834772537916133,1.6737269071432261,0.0032065965306873503
127,1.4265083869298298,1.6387017292854114,0.00414117163596436
128,1.6348850207451062,1.5689623875495715,0.0058238690074246665
129,1.7902226050694783,1.9180129430232904,0.006113433350737278
130,1.4105510192039685,1.6622421527520204,0.006546048268389244
131,1.3911618636204646,1.6671483302727723,0.005630389309655397
132,1.3897817593354445,1.6766754694474049,0.005047557982974327
133,1.4292277250534449,1.661266721211947,0.005089602027183924
134,1.5017356291795387,1.631803619555938,0.006529382573297391
135,1.8654105235368779,1.5296492454333184,0.0046388298774567936
136,1.9320468321824684,1.5433163474767635,0.009550154710618349
137,1.6292253732681274,2.1284153919953566,0.005704287332124435
