train_loss,val_loss
0.349333188363484,1.3024936414816801
0.16179960449131167,1.2291715066222584
0.14745652493165465,1.204974510213908
0.13685439374982095,1.192057936507113
0.13076066575488265,1.1756582829882116
0.12496129392969366,1.1705751717090607
0.12255058300738432,1.1619720152195763
0.11913224324888112,1.157040520625956
0.11716199179693144,1.1520143786773962
0.11443947286021952,1.153707603321356
0.11286814176306433,1.148808769443456
0.11126451848112807,1.1465702942189049
0.10883352525380192,1.1392626705415108
0.10588793410938613,1.1326459527892225
0.10394772567919322,1.130416894222007
0.10207098768073686,1.1291762191583128
0.09949175329232703,1.1232262696413433
0.09707118084236067,1.1239319106235224
0.09549133601237317,1.1208399464102352
0.0936396532520956,1.1185510005144512
0.09270930077348437,1.1224276944994926
0.0913201956724634,1.1189118882312494
0.09059798185314451,1.116005749825169
0.08994589289840386,1.1162420995533466
0.08888955520732063,1.1151806304559988
0.08847323014419906,1.115811640068012
0.0879750954253333,1.1172455742078669
0.08767419658145126,1.118571509990622
0.08564710236933766,1.1165302244617659
0.08484741923760394,1.1177250273963983
0.08420919094766889,1.1205229349434376
0.08383374661207199,1.119226274683195
0.08291104405510183,1.116106174667092
0.082408392611815,1.1196620245190227
0.08197340566893013,1.1177943364224012
0.08096257201871093,1.1217039788470549
0.07988227630148129,1.118388101896819
0.07931099938494819,1.1210081025081522
0.0792437987972279,1.1173770686282831
0.0790431198416924,1.1162624887245542
0.07839901061082373,1.1155139887157608
0.07847302817568487,1.1165367345161297
0.0781398099295947,1.1181389419909786
0.07787513945783887,1.1165568147073774
0.07782727920887422,1.1161480659947676
