train_loss,val_loss
0.573898809030652,2.0056979851797223
0.23504005170737705,1.8795752604492009
0.14226265282680592,1.8186829332262278
0.11230666407694419,1.7632983908988535
0.08927139593288302,1.6983957060147077
0.07693196320906281,1.5896385535597801
0.0680736149661243,1.421667150221765
0.0597139458792905,1.1603769781067967
0.05274568156649669,0.8461326905526221
0.04616486025042832,0.5920193388592452
0.040443859451139964,0.4184357712510973
0.03532073984388262,0.3143969465745613
0.03192724931674699,0.27574212092440575
0.029190595999049645,0.2496340076904744
0.026945944720258314,0.2500985050573945
0.024953386435906093,0.241109206690453
0.023435166590691853,0.21701567678246647
0.021915150437659275,0.22230115777347237
0.020439691259525716,0.2064891398185864
0.019145386565166216,0.211614947183989
0.017657250437575083,0.2162702683126554
0.016477060640075553,0.2180383475497365
0.015549679674829045,0.21343263238668442
0.014673137474649897,0.1924964232603088
0.013789776538033038,0.19031601713504642
0.013268708561857542,0.1807002351852134
0.012803921980472902,0.17661069671157748
0.012333820738907283,0.1792518829461187
0.011860169838958731,0.17762277321889997
0.011628322778657699,0.1732959869550541
0.011250359374874582,0.170931639499031
0.010878841664331654,0.1691835809033364
0.01060050471763437,0.1639696191996336
0.010254518604294086,0.16051034908741713
0.00996046038926579,0.15653202345129102
0.009749827654256174,0.16039935150183737
0.009530564362648875,0.1589346001856029
0.009476993621016542,0.16142702114302665
0.009093413381682089,0.16523357178084552
0.009102793400719142,0.1675977362319827
0.008968719465580458,0.1583918749820441
0.008417588231774667,0.15991059527732432
0.00826892193678456,0.16239976265933365
0.008186920846734816,0.1612347933696583
0.008133829901150117,0.15820513432845473
0.008047836328235766,0.1584759373217821
0.00797746809742724,0.1580163345206529
0.007831173939242339,0.1587088240776211
0.00778719400598978,0.15863835392519832
0.007766704928750793,0.15760862838942558
