epoch,g_loss,d_loss,e_loss
1,1.3613105523280609,1.6644774430837386,0.009068118002361212
2,1.5352282707507794,1.618164945871402,0.008581836122828417
3,1.6664720192933693,1.5582318275402753,0.005847365852111043
4,1.48589131465325,1.7454763314662836,0.005854328986830437
5,1.3723561672063975,1.6931628111081245,0.003796879476748216
6,1.369056454071632,1.667765131363502,0.0026426622823167304
7,1.3873974268253033,1.6647574198551667,0.002721067738886445
8,1.3793165072416649,1.6797008422704844,0.004475978346398244
9,1.4694411326677372,1.6284294158984454,0.006651621885024584
10,1.4906986095966437,1.6653816577715752,0.010297985723576484
11,1.7030212787481456,1.5988687307406695,0.006839611901877782
12,1.583950623487815,1.6328626748843071,0.006796618887724785
13,1.3396631907194088,1.6969590737269475,0.007033339235931635
14,1.3705105628722754,1.67243326932956,0.006280248208592336
15,1.4134636720021565,1.6412104521042261,0.004482648496587689
16,1.4367704330346522,1.6426148353478847,0.0035851458923365823
17,1.651488340817965,1.5970497864943285,0.005057762209803631
18,1.4078107827749007,1.7024327027492034,0.017300580711796496
19,1.4149239246661847,1.6582309618974342,0.00650246392410153
20,1.4024777106749706,1.676994583545587,0.010827343767652145
21,1.7268993182060046,1.597328137128781,0.005762540293523135
22,1.4812009731928508,1.6646490830641527,0.004406250249116848
23,1.3678586024504442,1.6841720281503139,0.004329084030662973
24,1.4743650112396631,1.6487683791380663,0.0035968068688630294
25,1.516547407859411,1.6379253528057,0.003419338540436748
26,1.370513182419997,1.6777479281792274,0.0037794573328051814
27,1.470005683409862,1.708367714515099,0.003996946842958912
28,1.3803359728593092,1.682941115819491,0.005921475147494139
29,1.4251413253637462,1.672682823278965,0.005919685897727807
30,1.591337576890603,1.6988368431727092,0.006020424242776174
31,1.6665497834865863,1.5679270854363074,0.005426045996733965
32,1.774090167803642,1.57459391386081,0.005373161942817462
33,1.563136867987804,1.6418533386328282,0.007682334548101211
34,1.6568743999187763,1.6048968052252746,0.010889845971877758
35,1.633220761250227,1.6545683451187916,0.008752560111670157
36,1.4842558549000666,1.620056396875626,0.007195929220567147
37,1.5863659442999425,1.6237460680496998,0.008404273265160812
38,1.3489194221985645,1.69907891139006,0.0108337989435173
39,1.3695293145302014,1.6768591556793604,0.005599579475342463
40,1.4852453806461432,1.624844422707191,0.005371181927143763
41,1.6235554462824113,1.6379394898047814,0.006061952931281083
42,1.3805451331994472,1.686443139345218,0.012099332892550873
43,1.9570570695094573,1.557291030883789,0.008638418637789212
44,1.4660979692752545,1.66870322288611,0.010865430801342696
45,1.9891134469937055,1.5249130909259503,0.011661994629181348
46,1.8973917410923884,1.5319671783691797,0.011922312733263541
47,2.1024603904821935,1.4568876058627398,0.007188604261057499
48,2.3560399948022304,1.431499080780225,0.004372651043992776
49,2.57334382717426,1.421489315155225,0.00349538181669628
50,2.7172599755800686,1.41761659964537,0.003293225756631448
51,2.831466705371172,1.4157464779340303,0.0030685699401566614
52,2.9272087598458314,1.4139058803900695,0.0028748607012228323
53,2.999819345963307,1.4122278537505712,0.0026836197238224438
54,2.9094356512412047,1.4175954904311743,0.003014057785129318
55,2.2688557368058424,1.5169301246985412,0.004447301622862235
56,2.558292248310187,1.5448010242902315,0.004691218396123403
57,1.7780278890560834,1.6801237356968415,0.00484322195347303
58,1.6819758934852405,1.6247442227143507,0.004929099769259875
59,2.3842101127673416,1.719497411678999,0.00563290333136534
60,1.3777544804108448,1.6757041613260906,0.005564253454884658
61,1.4115974750274267,1.6572549373675616,0.004483235796961265
62,1.6653105234488463,1.6128236177640083,0.005229830467261565
63,1.9802278891587868,1.612489021741427,0.006078716021222182
64,2.1856541144542203,1.6086996549215071,0.005482888255172815
65,2.240553522721315,1.5718430769749177,0.005882056740423043
66,2.4817823507846932,1.5464433615024273,0.00961358324648478
67,1.5774242327763484,1.713395268489153,0.010181992577436643
68,1.3900978504083095,1.6766171577649238,0.007072008752192442
69,2.292144130437802,1.6399787970078297,0.006052044268028858
70,1.4723577957886915,1.6694879990357618,0.00862281436387163
71,1.4772878059974084,1.6732174922258427,0.005715794718036285
72,1.9788229373785167,1.6050600455357478,0.005229848842972364
73,1.3877552319795659,1.6973065810325818,0.012001448740752844
74,1.5290129643220167,1.619310397368211,0.0063258040791902784
75,1.8643919565738776,1.5839320451785357,0.004403598290175581
76,2.0205064736879788,1.6445172658333411,0.005200778193867359
77,1.8077729573616614,1.6315929370048718,0.0052495163578826646
78,1.389214650178567,1.67909059769068,0.0037347389600024773
79,2.050807827558273,1.60712346358177,0.005446012907971938
80,2.1958823051208105,1.5299744819983458,0.004862292729413662
81,2.219274328305171,1.5955768090028029,0.00410886878410402
82,2.0055909798695493,1.5635671340502226,0.003705039608459442
83,2.454869982523796,1.5019330489329803,0.003682403861043545
84,2.4505105446546507,1.4573033100519426,0.003410567225028689
85,2.4662809738746057,1.46557577756735,0.003383267300728804
86,2.4199413641905174,1.4856344216909163,0.005791357855718487
87,1.402878510646331,1.6686884928972294,0.006194920720866857
88,1.3993882338205974,1.6570560351396217,0.006097293888720183
89,2.0093717055443006,1.5664873612232697,0.0067891498955969624
