train_loss,val_loss
0.46938834538062413,0.5252792611718178
0.29638219624757767,0.4996191278100014
0.23349444071451822,0.46861525177955626
0.20764171158274014,0.39828867837786674
0.18912769655386608,0.3685314454138279
0.18164567599693934,0.34904954135417937
0.1766455280284087,0.3359147198498249
0.17344895551602046,0.3267194263637066
0.17125007311503093,0.3167514994740486
0.16881278455257415,0.30840803384780885
0.16656669626633328,0.2969587206840515
0.1636824610332648,0.2822996910661459
0.16138117834925653,0.2660206902772188
0.15920456076661746,0.2606938943266869
0.15633753761649133,0.248593507707119
0.15362446755170822,0.24480064474046231
0.1517294446627299,0.2390976618975401
0.15023939510186513,0.23671816289424896
0.14844802071650823,0.2344134509563446
0.1460854724049568,0.23508426547050476
0.14378602628906567,0.23440233692526818
0.14169525851806006,0.23436106629669667
0.1404032568136851,0.2354035321623087
0.13958637764056522,0.23695124499499798
0.13890604252616565,0.23504105620086194
0.13826281328996023,0.23697719648480414
0.13795002376039822,0.23678222075104713
0.13745022813479105,0.2365015462040901
0.13707300449411075,0.2351155873388052
0.13665546849370003,0.23464184403419494
